StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2093,18,0,0,0,13.8,11,0,3,0,0,1,0,2.87,2
5094,17,1,2,4,4.45,2,0,4,1,0,1,1,3.03,1
3649,17,1,0,3,6.95,2,1,2,0,0,1,0,3.15,1
3930,18,0,0,3,17.07,20,0,2,1,0,0,0,3.15,1
2668,15,0,2,3,18.02,8,1,4,1,0,0,0,3.55,0
5959,15,1,2,3,8.29,2,0,2,1,0,0,0,3.12,1
4385,15,1,0,2,7.57,6,0,3,1,1,1,1,3.25,1
2552,15,1,1,3,7.66,17,0,2,0,0,0,0,3.33,1
4419,18,0,2,4,14.18,29,0,3,0,0,1,0,3.46,1
1435,18,0,1,4,8.91,6,0,2,1,1,0,1,2.62,2
3183,17,0,2,2,9.23,5,0,1,1,0,1,1,2.15,3
4662,16,0,1,1,18.87,15,0,0,1,0,0,1,2.98,2
1224,18,1,0,1,19.18,28,0,3,1,0,1,0,2.44,3
1223,16,0,0,4,19.85,19,0,2,1,1,1,0,2.71,2
2212,18,0,0,3,2.03,10,1,4,0,0,1,1,2.96,2
5895,17,1,2,1,2.31,19,0,2,0,0,0,1,1.91,4
1213,15,1,0,1,17.16,6,0,3,0,1,0,0,2.57,2
1337,15,1,0,1,0.66,28,0,3,0,0,0,1,2.04,3
5112,16,0,1,3,7.67,8,0,3,1,0,0,1,2.89,2
2638,15,1,1,3,1.52,30,1,3,1,0,0,1,2.98,2
3433,16,0,0,4,12.0,5,0,4,0,1,1,0,3.17,1
1764,16,1,0,1,1.28,15,0,1,1,0,0,1,3.31,1
4069,18,1,1,4,12.99,17,0,2,0,0,1,1,2.32,3
2176,17,0,1,2,5.64,4,0,3,0,1,0,0,2.86,2
2351,18,1,0,2,1.6,22,0,2,1,0,0,1,1.98,4
1547,15,1,0,4,12.87,16,0,3,0,1,0,1,3.19,1
3411,17,0,1,3,4.88,16,0,1,1,0,0,0,2.36,3
3773,18,0,0,1,5.71,30,0,2,1,1,0,1,2.25,3
5705,15,1,0,4,19.56,9,0,3,0,1,1,0,2.99,2
1167,18,1,0,2,0.95,28,1,1,0,1,0,0,2.21,3
3430,17,0,2,3,5.58,1,0,1,0,1,1,1,3.18,1
5595,17,1,0,2,6.4,27,1,1,0,0,0,0,2.46,3
1065,17,0,2,1,2.0,18,1,1,1,0,0,0,2.95,2
4426,16,0,0,3,7.88,11,0,2,0,0,0,1,2.37,3
5990,18,0,2,4,18.98,2,0,2,1,0,1,0,3.0,1
1078,18,1,0,2,6.85,12,0,2,1,1,1,1,3.75,0
2267,17,0,3,3,19.12,13,0,2,1,1,0,0,3.17,1
3472,16,1,0,3,6.51,26,0,0,1,0,0,1,2.81,2
4859,18,0,1,2,6.3,19,0,1,1,1,0,1,2.2,3
1667,16,0,2,0,10.88,7,0,4,1,1,1,1,3.13,1
2394,16,1,2,3,3.45,18,0,4,0,0,0,0,3.59,0
3165,16,0,2,2,17.97,30,0,2,0,0,1,1,2.92,2
2528,15,1,2,3,13.6,3,0,1,0,1,0,1,2.85,2
1815,18,0,0,3,7.46,17,1,1,0,0,1,1,2.8,2
4813,16,0,2,2,5.04,24,0,4,1,1,0,0,2.79,2
5045,17,0,1,1,10.1,20,0,3,0,0,0,1,4.0,0
5254,16,0,0,3,9.26,29,1,1,0,1,1,0,3.16,1
2709,18,0,2,2,12.12,19,1,4,0,0,0,0,2.55,2
2959,15,1,2,2,17.79,2,1,2,1,0,1,1,3.87,0
3313,17,0,0,2,15.54,10,0,2,0,0,1,0,2.45,3
4266,18,0,0,4,15.76,12,0,1,0,0,0,0,3.37,1
5591,16,1,1,3,15.04,28,0,3,0,1,0,0,2.41,3
3684,15,0,1,1,2.38,8,1,2,0,0,0,1,1.65,4
3983,15,1,2,1,14.48,8,0,2,0,0,1,0,2.46,3
4549,15,0,0,4,17.11,17,0,3,1,1,0,0,3.01,1
5249,17,0,0,2,19.07,22,1,2,1,0,1,0,2.75,2
5206,18,0,0,3,15.24,9,0,2,0,0,1,1,2.99,2
4388,15,0,0,1,0.26,8,0,1,0,1,0,0,2.09,3
1913,15,0,2,1,15.79,27,1,4,0,1,1,0,1.76,4
1518,16,1,2,2,7.49,24,1,2,1,1,0,1,3.6,0
2557,16,0,0,4,12.79,0,1,3,0,0,0,0,3.87,0
5002,17,1,1,1,4.09,28,0,2,1,0,1,1,2.34,3
5368,15,1,2,3,1.28,16,1,2,0,1,1,1,3.22,1
5524,17,0,2,1,7.23,17,0,2,1,1,0,1,2.56,2
5696,17,1,1,2,4.07,17,0,3,0,0,0,1,2.63,2
4052,15,1,0,2,16.19,27,0,3,0,0,1,0,2.83,2
3988,17,1,1,0,17.03,12,0,1,1,0,1,0,2.38,3
4752,15,0,0,1,11.07,28,0,2,0,0,1,0,3.16,1
5813,16,1,0,2,17.94,27,1,3,0,1,1,0,3.79,0
4941,15,1,1,1,13.58,25,0,4,0,1,1,1,3.0,1
2234,15,1,0,3,5.61,19,0,2,1,1,0,0,2.24,3
1905,17,1,0,3,3.92,29,1,2,0,0,0,0,2.3,3
3622,17,0,1,4,12.16,25,0,2,0,1,1,0,2.54,2
5190,18,0,2,3,13.54,28,1,4,1,1,0,0,3.03,1
3850,16,1,0,2,16.85,18,1,3,1,0,0,0,4.0,0
2812,15,0,0,4,13.73,2,0,3,1,0,1,0,2.72,2
2242,18,0,0,4,12.09,8,0,1,1,0,1,0,3.53,0
4553,15,1,1,3,10.13,6,0,4,1,0,0,1,2.95,2
5051,18,0,2,3,2.97,0,0,2,1,1,0,1,2.97,2
1321,18,0,0,2,15.65,12,1,1,1,0,0,1,2.65,2
5494,18,1,0,1,6.3,25,0,2,1,1,1,0,2.19,3
1115,17,1,0,1,4.33,20,0,1,1,1,0,1,2.84,2
2723,17,1,2,2,12.41,27,0,2,1,0,0,1,3.36,1
3360,15,0,3,2,12.76,27,0,2,1,0,0,1,3.56,0
2335,18,0,0,1,12.94,19,0,1,1,0,0,0,3.16,1
4389,15,0,1,3,14.72,21,0,4,1,0,1,1,3.71,0
3391,16,0,1,3,15.07,1,0,2,1,1,0,0,2.8,2
3307,16,0,2,2,3.39,2,0,4,1,0,0,0,2.33,3
2834,17,1,3,4,16.77,8,0,3,1,1,0,0,3.68,0
4578,17,1,0,2,9.19,6,0,3,0,1,0,1,3.39,1
4523,18,1,0,1,9.21,15,1,2,0,1,0,1,2.96,2
2695,15,1,1,1,15.65,3,1,3,1,1,0,0,3.41,1
5465,18,1,2,4,17.05,15,0,3,0,0,0,1,3.12,1
5092,17,0,0,2,15.98,15,1,2,1,1,0,0,2.22,3
2348,17,0,3,1,0.32,12,0,3,1,0,0,1,2.75,2
1299,15,0,1,0,12.51,18,0,2,1,0,0,0,2.7,2
5407,15,1,0,0,2.94,11,0,2,0,0,1,0,2.75,2
3664,17,0,1,3,19.81,29,0,1,0,0,0,0,2.75,2
5201,18,0,3,2,0.44,7,1,2,1,1,0,1,2.59,2
4582,15,1,2,1,14.01,3,0,0,0,0,0,0,2.58,2
4363,18,0,0,2,7.18,5,1,2,0,0,0,0,3.13,1
4290,18,1,1,1,2.63,21,1,2,1,0,1,1,2.86,2
5512,18,1,1,3,5.39,12,0,2,1,0,0,0,2.24,3
3318,15,0,2,1,12.17,17,0,1,0,0,0,1,2.98,2
5697,17,0,0,1,12.93,5,1,2,0,1,0,0,3.73,0
2835,18,1,3,2,14.45,19,0,1,1,0,1,0,2.46,3
2905,17,0,0,3,13.64,7,0,2,1,0,1,0,3.9,0
5252,16,1,1,4,8.14,16,1,0,0,0,1,1,2.25,3
3882,15,1,1,3,16.15,21,0,2,0,1,0,1,2.99,2
3631,17,0,1,2,14.93,1,1,3,1,1,0,0,3.09,1
5377,17,0,2,3,15.55,10,0,0,1,1,1,0,2.44,3
4836,16,1,0,3,18.12,13,0,1,1,0,1,1,2.11,3
3060,17,1,3,2,1.55,7,1,2,0,1,0,1,3.26,1
2549,15,0,0,2,9.82,5,0,2,1,0,1,1,3.68,0
3284,18,0,1,2,15.87,26,0,3,0,1,1,1,3.27,1
2071,15,1,3,1,5.36,19,0,0,1,1,0,0,3.66,0
2185,18,1,0,3,2.82,27,0,3,1,1,0,1,3.46,1
5243,16,1,2,4,10.74,9,1,4,1,0,1,1,3.47,1
5318,16,0,0,0,19.71,6,0,3,0,0,1,1,2.15,3
3352,15,0,0,4,14.41,29,1,2,1,0,0,0,3.01,1
2798,16,0,0,2,3.35,2,1,4,1,1,1,1,2.95,2
5626,18,1,0,2,5.8,16,1,2,1,0,0,1,2.74,2
5497,17,0,1,3,17.82,3,0,3,0,1,0,1,3.65,0
5893,18,0,2,1,13.8,4,0,1,0,1,0,0,2.77,2
5508,16,0,1,2,17.79,18,0,3,0,1,1,1,3.0,1
4236,16,1,1,4,14.33,30,1,1,0,0,0,0,3.05,1
5926,16,0,0,1,11.87,28,0,2,1,0,0,1,3.38,1
4259,15,1,1,0,15.32,8,1,2,0,1,1,1,3.17,1
1806,18,0,0,1,2.24,29,1,1,0,0,0,1,1.88,4
4289,16,0,0,1,16.57,12,1,3,0,0,0,0,3.17,1
4201,17,1,0,0,17.81,6,0,1,0,0,1,1,2.91,2
5386,17,0,3,3,17.65,19,0,2,0,1,1,1,2.99,2
4733,15,0,0,4,12.32,2,0,1,1,1,0,0,2.85,2
2315,16,1,0,4,3.87,8,1,4,1,0,1,1,2.33,3
5024,16,0,0,1,18.69,9,0,1,1,0,0,1,2.96,2
5215,17,0,0,2,10.15,22,0,2,0,0,0,1,2.17,3
1131,18,0,1,4,5.33,0,1,3,1,1,1,0,3.21,1
2856,16,0,0,1,19.88,25,0,2,1,0,0,0,2.65,2
5788,15,0,0,2,1.45,22,1,2,0,1,0,0,2.83,2
4788,15,1,2,1,18.7,21,0,2,0,0,1,1,3.12,1
1044,18,1,2,2,12.83,1,0,2,1,0,0,0,2.69,2
5657,17,0,3,3,8.97,18,1,2,1,1,0,0,3.63,0
2412,16,1,0,2,13.04,27,1,0,1,1,1,1,2.99,2
2511,17,1,0,0,17.6,17,0,4,0,1,0,1,3.84,0
1808,15,1,3,2,16.42,22,1,3,1,1,0,1,2.83,2
3065,17,1,0,4,16.25,25,1,3,1,0,0,0,2.93,2
1761,18,0,2,0,2.14,23,0,3,1,1,0,1,2.2,3
4386,16,0,1,2,15.24,19,1,3,0,1,1,1,3.19,1
4036,17,0,0,3,19.01,12,1,3,0,0,1,1,3.27,1
1206,15,0,0,1,8.02,29,0,1,0,1,1,0,2.51,2
5049,18,0,3,4,8.18,9,1,1,1,0,0,1,2.8,2
3172,16,0,3,4,4.77,26,0,3,0,1,1,0,2.91,2
3742,16,1,0,2,0.46,28,0,2,0,0,1,0,2.69,2
2327,15,1,3,2,3.95,21,0,3,1,1,0,1,3.04,1
4084,15,0,0,3,18.24,15,0,2,1,1,0,1,3.17,1
4065,16,1,3,2,11.7,10,0,1,0,1,0,0,2.82,2
5801,17,1,2,4,18.93,4,0,3,1,0,0,0,4.0,0
3445,18,0,0,1,4.59,24,1,2,1,0,1,1,2.59,2
3844,17,1,1,1,6.83,8,0,2,0,1,0,1,2.98,2
2484,15,0,0,2,8.64,25,0,3,1,0,0,0,1.84,4
5076,15,0,2,3,12.89,29,0,1,0,0,0,0,2.45,3
1881,15,0,0,2,0.67,20,0,2,1,0,0,1,3.17,1
2535,17,0,0,2,8.19,24,1,2,0,1,1,1,3.02,1
1574,16,0,1,2,3.92,30,1,4,1,0,1,1,2.36,3
2227,17,1,0,3,2.88,27,0,2,0,0,0,1,1.3800000000000003,4
2067,15,1,1,0,1.48,17,1,2,1,1,0,1,2.2,3
1545,15,1,1,4,14.92,4,0,2,0,0,1,0,3.21,1
2677,17,0,1,2,12.36,18,0,2,1,0,1,0,2.65,2
2469,18,1,3,1,14.59,27,0,2,1,0,0,1,2.64,2
2461,15,0,0,1,0.86,0,0,0,1,1,1,1,2.79,2
3662,16,1,1,3,8.96,23,1,2,1,1,1,1,3.31,1
4722,17,0,2,3,15.98,12,1,0,1,1,1,1,2.51,2
2479,16,0,1,2,8.49,23,1,2,1,0,1,1,3.41,1
4165,15,0,0,2,13.64,8,0,1,0,0,1,0,3.14,1
1485,15,1,2,0,14.45,24,0,1,1,1,1,0,3.18,1
2197,16,1,0,3,14.2,27,1,2,1,0,0,0,2.77,2
3138,18,0,1,3,13.98,8,1,3,0,0,0,0,3.52,0
2431,15,0,2,1,5.82,12,0,3,1,0,0,1,3.7,0
2727,18,0,0,1,0.64,0,0,0,1,0,0,0,1.84,4
2086,15,1,1,2,16.74,9,1,3,1,0,1,0,2.75,2
1846,15,0,0,4,11.78,12,1,2,1,0,0,0,2.95,2
2658,17,0,0,4,0.12,7,1,2,1,1,0,1,2.94,2
5034,16,0,2,1,6.68,11,0,0,0,0,1,1,1.89,4
1538,17,1,3,1,13.08,20,0,2,0,0,1,0,2.4,3
2952,17,1,1,1,1.66,8,1,2,1,1,0,0,3.09,1
5673,17,1,0,1,13.28,17,0,2,0,1,0,1,2.35,3
2064,15,1,1,3,5.63,17,0,1,1,1,0,0,2.45,3
4904,15,0,2,3,9.61,15,0,2,0,0,0,1,3.23,1
1958,15,0,0,3,9.69,6,0,1,1,0,1,0,2.81,2
3816,18,1,1,1,2.46,2,1,2,1,0,0,0,2.54,2
5624,17,1,2,4,16.19,29,0,4,1,1,0,1,3.04,1
2609,16,0,3,0,4.02,18,1,3,1,1,0,1,2.72,2
3840,17,0,3,1,14.31,17,1,3,1,1,0,0,3.0,1
2104,15,0,3,2,0.35,2,0,2,1,1,1,0,2.33,3
4352,16,1,0,1,17.78,3,1,1,1,0,0,0,3.01,1
1962,15,0,3,2,15.83,16,0,3,1,1,0,0,2.03,3
1603,18,0,0,3,11.88,28,1,4,1,1,1,0,3.08,1
3912,15,1,1,4,0.37,30,0,2,1,0,1,1,1.9,4
5266,17,0,0,1,17.64,29,0,4,0,0,0,0,3.22,1
2088,18,0,0,2,17.42,18,0,0,0,0,0,0,2.63,2
4232,16,1,1,2,11.8,27,1,3,1,1,0,1,2.8,2
1165,16,0,0,4,5.97,1,1,3,1,1,1,0,3.05,1
5355,17,1,0,1,16.43,20,0,4,1,1,0,1,2.63,2
5556,18,1,2,2,9.91,9,0,1,1,1,0,1,3.66,0
4840,16,0,0,3,4.99,11,0,2,1,0,1,0,1.3800000000000003,4
1070,16,1,0,4,18.9,18,0,4,0,1,0,0,2.71,2
3665,16,1,0,2,13.0,3,0,2,0,1,1,1,3.71,0
5864,15,1,2,3,19.89,28,1,3,0,0,0,1,2.94,2
2664,17,0,2,3,12.87,27,0,3,1,1,1,0,3.45,1
4741,17,1,1,1,10.07,28,1,2,1,1,0,1,3.53,0
2302,18,1,1,1,12.62,6,1,2,0,1,1,0,3.45,1
5772,18,0,0,4,18.54,17,0,3,1,1,1,1,2.89,2
5156,18,0,0,3,5.32,5,1,1,0,0,0,0,3.19,1
5954,16,0,0,2,12.12,4,1,4,0,0,0,0,4.0,0
1228,16,1,3,3,6.98,2,0,2,1,0,0,1,2.37,3
4680,15,1,0,2,15.96,8,0,2,1,1,0,0,2.6,2
1177,17,1,3,3,6.54,1,0,2,1,0,0,0,3.61,0
2970,15,0,1,3,9.47,5,0,2,0,0,0,0,2.17,3
2117,17,0,2,4,18.74,19,1,0,1,1,1,1,3.38,1
4820,17,1,0,1,2.12,18,0,3,0,0,0,1,3.25,1
2822,17,0,1,3,10.55,23,1,4,1,1,1,1,2.97,2
1966,15,0,3,1,7.23,19,0,3,1,1,1,1,2.98,2
3173,15,1,0,0,0.08,12,0,2,1,0,0,0,3.35,1
5477,17,0,3,4,3.05,10,0,2,1,1,0,0,2.25,3
3807,15,1,2,1,4.17,7,1,3,1,1,0,0,3.37,1
2116,17,0,2,4,17.68,30,0,4,0,0,1,0,3.02,1
1670,17,0,2,1,1.11,17,0,3,1,0,0,0,2.04,3
5439,16,1,0,3,14.2,18,1,3,0,1,0,1,3.76,0
1469,15,0,2,3,14.82,9,0,3,1,1,1,1,3.07,1
1771,15,0,1,2,7.42,11,0,3,1,0,0,0,3.7,0
3634,18,1,3,2,12.79,29,0,0,0,0,0,0,2.58,2
1999,18,1,1,1,14.9,24,0,3,1,1,1,1,3.61,0
3419,15,1,0,3,10.7,10,1,3,1,0,0,0,3.47,1
1237,16,0,2,3,7.52,25,0,1,1,0,1,0,2.9,2
2147,17,1,1,2,15.71,15,1,4,1,0,1,1,4.0,0
4882,18,1,1,2,8.17,18,0,0,0,0,1,0,2.37,3
1949,16,1,2,1,9.83,11,1,2,1,1,0,0,2.6,2
1916,16,0,0,1,8.16,3,0,3,1,0,1,0,2.95,2
1421,16,0,0,1,6.44,17,0,1,1,1,1,0,3.39,1
2770,15,0,0,0,11.29,29,0,3,0,1,0,1,2.97,2
2703,17,1,0,1,2.97,15,0,4,0,1,1,0,2.55,2
1688,15,0,3,1,2.36,9,1,3,1,0,0,1,3.74,0
4796,16,1,1,4,11.61,17,0,3,0,1,0,0,2.96,2
1505,17,0,0,3,13.26,17,0,1,0,1,1,1,2.81,2
1745,17,1,0,2,9.43,9,0,4,0,1,1,0,3.88,0
1853,15,1,3,3,3.16,7,1,2,0,0,0,0,2.59,2
2013,16,0,3,4,7.83,30,0,1,1,1,0,0,2.47,3
2121,16,0,0,3,16.6,28,1,4,0,0,1,1,3.77,0
1490,15,0,3,2,13.74,19,1,2,0,1,0,0,2.41,3
1002,18,0,1,2,14.93,1,0,4,1,0,1,0,3.63,0
5277,15,1,0,1,18.43,3,1,0,1,1,1,0,2.78,2
2869,15,1,1,3,4.27,21,0,3,0,0,0,1,2.83,2
2191,17,1,2,3,11.19,25,0,3,1,1,1,0,2.41,3
5255,18,0,2,3,2.94,14,1,2,0,1,1,1,2.53,2
1918,18,1,2,2,11.52,12,0,2,0,1,0,0,2.79,2
2329,16,0,1,3,14.14,17,1,2,1,0,0,0,2.71,2
2229,16,0,2,1,1.67,8,0,3,1,1,1,0,2.91,2
2787,18,1,3,4,7.26,0,1,3,0,1,1,0,3.06,1
5621,17,1,1,4,15.51,2,0,4,1,1,0,0,3.58,0
4670,18,1,2,4,19.33,20,1,2,0,1,1,1,3.0,1
4397,18,1,1,2,7.51,0,0,3,1,1,0,0,3.76,0
1588,17,0,1,4,7.93,11,0,2,0,1,0,0,3.97,0
3558,17,1,1,3,3.08,19,1,2,1,1,0,1,3.21,1
2696,18,1,2,2,13.28,4,0,2,1,1,0,0,3.33,1
2375,17,0,0,4,1.77,21,1,4,0,0,1,0,3.08,1
2270,16,0,1,1,6.75,17,0,4,0,1,1,0,3.62,0
2661,17,1,1,4,15.09,17,0,2,0,0,0,0,3.04,1
2996,15,1,1,0,6.34,27,1,2,1,1,1,0,2.12,3
5876,16,1,0,3,3.45,27,0,1,0,1,0,1,1.82,4
5513,15,0,0,1,19.99,9,1,3,0,1,0,1,3.79,0
3037,16,1,0,1,2.1,11,0,4,1,0,1,0,2.82,2
4209,18,0,0,1,11.01,30,1,3,0,1,0,1,2.69,2
3614,18,1,0,1,7.38,0,0,3,1,0,0,1,3.43,1
4425,17,0,0,4,4.41,25,0,2,1,0,1,0,2.64,2
3300,18,0,1,2,15.06,23,0,3,1,1,0,0,2.89,2
1442,18,1,0,3,3.15,21,0,0,1,0,0,1,2.41,3
5953,15,1,0,3,12.08,15,0,3,0,1,0,0,2.78,2
3057,16,1,2,3,9.39,15,1,2,1,1,0,0,3.87,0
2560,17,0,3,3,12.55,16,0,2,0,0,0,0,2.7,2
2388,18,1,2,3,13.45,3,0,3,1,1,1,0,2.64,2
5273,16,0,2,1,0.88,29,0,1,1,1,0,0,2.04,3
4270,16,0,2,4,12.85,15,1,2,0,0,1,1,2.91,2
5448,15,1,2,2,10.44,23,0,1,0,1,1,1,2.9,2
2582,16,1,3,1,10.86,20,0,4,1,0,0,1,4.0,0
2641,18,0,2,4,12.97,0,1,3,1,1,1,0,2.21,3
1204,15,0,2,2,3.84,1,0,2,1,0,1,1,2.68,2
3724,17,0,2,4,16.77,4,0,2,0,1,1,1,3.56,0
3522,16,0,1,3,11.92,10,1,2,0,1,1,0,3.03,1
4247,18,1,0,2,1.97,3,0,4,0,1,1,0,2.38,3
2493,17,1,1,2,7.9,25,0,2,1,0,0,1,2.83,2
2765,15,0,2,2,16.07,16,0,1,1,0,1,0,3.2,1
2766,18,0,3,3,4.31,15,1,2,1,0,1,0,3.74,0
3389,17,0,0,4,15.59,28,0,1,1,1,0,1,3.16,1
4141,16,1,0,4,6.83,19,0,3,1,1,1,1,3.67,0
1436,18,1,2,2,1.21,7,0,4,1,1,0,1,3.3,1
3085,15,0,1,1,11.37,4,1,3,1,0,0,1,3.09,1
4295,18,1,2,2,16.69,9,1,2,1,1,1,1,3.23,1
4490,16,1,0,2,9.07,27,1,3,1,1,0,0,2.99,2
3145,15,0,3,2,16.99,8,0,1,1,1,0,0,2.97,2
1247,15,0,2,1,16.16,14,0,2,1,1,1,1,3.01,1
2807,18,0,2,3,8.78,16,1,3,1,0,0,0,2.97,2
3194,15,1,0,2,9.15,17,1,3,0,1,0,1,2.41,3
4148,15,0,3,3,6.54,24,0,2,1,1,1,1,2.12,3
4413,16,0,0,0,19.0,4,0,4,1,0,0,1,3.31,1
4584,18,0,0,3,16.58,4,0,3,1,0,0,0,4.0,0
3102,15,1,0,1,16.99,28,1,3,1,1,1,1,3.01,1
5147,15,1,0,3,5.79,26,0,3,0,1,1,0,2.99,2
2777,16,1,2,1,12.96,13,0,2,1,1,1,0,2.89,2
4946,16,1,3,4,19.71,0,0,4,1,1,1,1,4.0,0
3063,17,1,2,2,17.89,4,1,3,0,1,1,0,3.77,0
1874,15,1,2,1,10.7,14,0,4,1,0,1,1,3.02,1
5053,15,1,0,3,19.4,8,1,3,0,0,1,0,3.45,1
5431,17,1,2,4,18.77,18,1,3,1,1,1,1,2.9,2
2427,17,1,3,1,5.39,21,0,3,1,0,0,0,3.09,1
3192,15,1,1,1,14.34,14,1,3,1,1,1,1,3.42,1
2058,17,0,1,4,19.93,7,1,2,0,1,0,0,2.86,2
1304,16,0,3,4,7.64,10,0,2,1,1,0,1,2.16,3
1462,15,1,0,2,16.35,12,1,2,1,1,1,1,3.42,1
3323,16,0,1,1,12.27,20,1,1,1,0,0,1,2.11,3
1629,17,1,1,1,17.68,18,1,3,0,1,0,0,3.02,1
5822,15,0,2,0,7.93,22,0,0,1,1,0,1,2.76,2
5517,18,1,1,2,16.91,20,0,1,0,0,0,1,2.72,2
4333,16,0,2,2,7.28,7,0,2,0,0,1,0,3.36,1
4875,18,0,3,2,17.77,25,0,3,0,1,1,1,2.99,2
1722,17,1,1,1,1.42,25,1,4,1,1,1,0,3.69,0
2421,15,0,3,3,13.4,27,1,0,0,1,0,0,3.02,1
1108,18,1,0,2,8.38,2,1,3,1,0,0,1,2.19,3
2659,15,0,0,2,4.31,0,0,3,0,0,0,1,3.09,1
3283,18,0,0,1,7.83,25,0,1,1,0,1,1,2.72,2
2728,15,0,0,3,0.95,13,0,1,0,1,0,1,2.79,2
1671,15,0,3,4,12.33,24,0,4,1,0,1,1,2.86,2
1289,15,1,0,3,14.33,9,0,3,1,0,0,0,3.12,1
4783,18,1,0,2,1.99,5,0,2,0,0,1,0,3.22,1
5872,15,0,1,2,1.65,25,0,2,0,1,0,0,2.94,2
1653,17,1,0,3,15.48,26,1,3,0,0,0,1,3.74,0
3824,18,1,2,3,8.61,28,0,3,0,1,0,0,1.98,4
1726,15,1,1,2,1.02,22,0,3,1,1,0,1,3.26,1
5087,15,1,0,3,2.12,4,0,1,1,1,1,0,3.02,1
1495,15,0,1,3,7.8,8,0,3,1,0,1,0,3.65,0
4529,18,0,2,2,10.38,28,1,2,1,1,0,1,3.07,1
2576,17,1,2,1,19.64,4,0,3,0,1,0,0,3.54,0
3865,16,0,0,2,15.84,20,0,2,1,1,0,1,2.95,2
2730,16,0,2,1,10.66,11,1,4,0,0,1,1,3.09,1
3633,15,1,0,1,9.24,22,1,3,1,1,1,1,2.72,2
1067,18,0,1,3,0.58,1,1,1,1,0,0,0,2.71,2
1882,16,0,1,1,10.06,24,0,0,1,1,0,0,2.33,3
3728,15,1,1,3,2.89,16,1,2,1,0,1,0,2.53,2
3975,15,1,1,4,10.78,27,0,3,0,0,1,1,2.87,2
5839,18,0,2,1,3.19,25,0,3,0,1,1,1,1.46,4
2922,15,1,0,1,3.26,9,0,1,0,1,0,0,3.31,1
1558,16,1,2,4,17.94,13,0,2,1,0,1,1,3.03,1
5241,18,0,0,3,13.67,10,0,2,1,1,0,0,3.12,1
5366,15,0,1,2,7.6,22,0,3,1,0,1,0,3.35,1
1626,16,0,2,3,6.48,25,0,3,0,0,0,1,2.6,2
4576,15,1,0,3,14.04,12,1,4,1,0,1,0,3.39,1
1975,18,0,0,3,14.01,15,0,1,1,0,0,1,2.49,3
1584,16,1,2,2,11.02,29,1,4,0,0,1,1,2.54,2
2406,18,0,3,2,17.92,9,0,2,1,1,0,0,2.92,2
3892,17,0,1,2,13.89,18,1,3,1,1,0,0,3.12,1
5195,15,0,2,1,13.67,9,0,4,0,1,1,1,4.0,0
4740,18,1,1,4,7.76,18,1,2,1,1,0,1,3.8,0
4487,16,1,0,2,3.7,4,0,0,1,1,0,1,2.92,2
2275,17,1,1,1,15.8,24,0,3,0,0,1,0,3.33,1
3295,18,1,0,1,11.22,1,0,4,0,1,0,1,2.59,2
5603,15,1,0,1,10.92,0,0,2,1,0,0,1,2.8,2
1623,17,0,2,3,16.11,19,0,2,0,1,0,0,2.75,2
2311,17,1,0,1,12.57,6,1,2,1,1,1,1,3.04,1
4189,16,1,1,4,3.29,4,1,2,1,0,0,1,3.19,1
3567,18,0,3,3,13.23,12,0,3,1,1,1,1,3.82,0
5111,16,1,3,3,10.01,6,0,3,1,0,0,1,3.15,1
2029,15,0,2,3,5.07,1,0,3,1,0,0,1,2.89,2
3671,17,0,2,1,0.37,6,0,3,0,0,0,0,2.08,3
1415,17,1,0,4,13.84,18,0,3,0,1,0,0,2.66,2
4550,18,1,0,1,1.0,22,0,3,0,0,0,1,2.94,2
5514,17,1,2,1,11.8,0,1,1,1,1,1,0,3.02,1
1836,18,0,1,4,11.31,25,0,4,0,1,1,1,2.53,2
5167,18,0,3,2,0.43,24,1,3,1,0,0,0,3.04,1
4278,18,0,1,3,6.92,20,1,2,0,0,0,1,2.94,2
4702,16,0,2,3,16.94,4,1,2,0,1,0,1,2.97,2
1928,18,0,2,2,17.23,4,1,3,1,0,0,1,2.76,2
1812,17,0,3,3,1.07,11,0,4,1,0,0,1,2.03,3
2432,15,0,3,3,14.31,23,0,4,0,1,0,1,4.0,0
2912,16,1,3,3,13.29,17,0,1,0,1,1,1,2.38,3
5061,16,1,3,3,12.6,12,1,2,0,0,0,1,3.02,1
5164,18,1,0,1,2.45,22,1,0,1,1,0,0,2.11,3
4565,15,0,1,2,2.78,20,0,4,0,0,1,1,3.04,1
4977,15,1,0,2,12.88,21,1,2,1,0,0,1,2.6,2
4706,17,0,1,1,7.71,26,0,1,1,1,0,0,2.58,2
4512,15,1,2,4,9.24,28,0,2,0,1,0,0,3.22,1
4252,17,0,3,2,1.34,7,1,2,0,1,0,0,3.7,0
4212,18,0,2,1,3.68,26,0,1,0,1,1,1,2.73,2
2066,17,0,2,1,13.77,1,0,2,1,0,1,1,2.26,3
2390,15,0,1,2,0.35,29,1,1,0,0,1,1,2.15,3
2263,17,0,0,3,18.47,8,0,3,0,1,0,1,3.7,0
4708,18,0,1,1,16.33,16,0,2,0,1,0,1,2.62,2
2223,15,1,0,3,6.5,17,0,2,1,0,1,0,2.42,3
2644,16,1,3,3,9.87,19,0,2,0,1,1,1,3.22,1
