StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,AttendanceRate,StudyCategory,ActivityScore,SupportScore,RiskScore,IsAtRisk,GPAGroup
1250,17,1,1,0,5.43,22,0,1,1,0,0,1,2.51,2,87.78,1,2,0.6,48.49,0,1
1251,16,1,0,3,0.66,7,1,1,0,0,0,1,2.81,2,96.11,0,1,2.6,44.19,0,1
1252,15,0,3,1,10.34,27,0,2,1,0,0,0,2.7,2,85.0,1,1,1.2,42.62,0,1
1253,18,0,2,0,3.93,24,0,1,1,0,1,1,1.74,4,86.67,0,3,0.6,50.18,1,0
1254,15,0,0,2,15.16,28,0,4,1,0,1,0,3.99,0,84.44,2,2,2.4,25.61,0,3
1255,15,1,3,4,12.82,18,0,2,0,0,0,1,2.93,2,90.0,1,1,1.2,37.2,0,1
1256,17,0,1,0,18.47,30,0,2,1,0,1,1,2.15,3,83.33,2,3,1.2,29.42,0,1
1257,17,1,0,2,15.66,8,0,1,0,1,1,1,2.27,3,95.56,2,3,0.6,31.08,0,1
1258,16,0,1,2,3.62,9,0,2,1,0,1,0,2.97,2,95.0,0,2,1.2,44.35,0,1
1259,18,0,1,4,16.0,4,0,2,0,1,1,1,3.06,1,97.78,2,3,1.2,25.17,0,2
1260,17,1,3,1,12.83,9,1,1,1,0,0,0,3.12,1,95.0,1,1,2.6,28.59,0,2
1261,15,0,0,3,13.38,21,0,4,0,1,0,0,4.0,0,88.33,1,1,2.4,28.95,0,3
1262,16,0,2,3,16.65,0,0,2,1,0,0,0,3.25,1,100.0,2,1,1.2,28.11,0,2
1263,15,1,1,3,11.48,24,0,3,0,1,1,0,3.36,1,86.67,1,2,1.8,33.73,0,2
1264,15,0,0,4,9.32,24,0,1,1,1,1,0,2.19,3,86.67,1,3,0.6,42.31,0,1
1265,17,1,3,3,12.73,21,0,4,1,1,1,0,3.12,1,88.33,1,3,2.4,26.96,0,2
1266,16,0,1,0,5.96,23,0,3,1,1,0,0,2.11,3,87.22,1,2,1.8,43.57,0,1
1267,18,0,0,2,3.65,3,0,3,0,0,0,1,2.31,3,98.33,0,1,1.8,44.57,0,1
1268,18,0,1,2,12.33,20,0,3,0,1,1,0,2.94,2,88.89,1,2,1.8,32.94,0,1
1269,17,0,3,2,4.68,4,0,3,0,0,0,0,3.62,0,97.78,0,0,1.8,42.7,0,3
1270,17,0,0,2,1.6,22,1,1,1,0,0,1,3.03,1,87.78,0,2,2.6,42.88,0,2
1271,16,0,0,2,0.01,6,0,2,1,0,1,0,4.0,0,96.67,0,2,1.2,45.7,0,3
1272,18,0,0,2,12.17,22,0,2,1,0,0,0,2.69,2,87.78,1,1,1.2,39.38,0,1
1273,18,0,0,4,7.24,4,0,2,0,1,1,0,3.18,1,97.78,1,2,1.2,38.32,0,2
1274,18,1,2,1,15.05,19,0,2,0,1,0,0,3.12,1,89.44,2,1,1.2,34.13,0,2
1275,15,1,1,4,7.5,7,0,3,1,1,0,1,3.13,1,96.11,1,3,1.8,33.48,0,2
1276,18,0,0,2,9.72,16,0,2,0,0,0,0,3.17,1,91.11,1,0,1.2,42.58,0,2
1277,15,0,0,3,8.14,0,0,2,0,1,1,0,2.78,2,100.0,1,2,1.2,37.42,0,1
1278,16,1,0,3,13.01,21,0,4,0,1,1,0,2.63,2,88.33,1,2,2.4,30.34,0,1
1279,15,0,3,2,7.12,17,0,4,0,0,0,0,2.54,2,90.56,1,0,2.4,42.14,0,1
1280,16,0,0,2,19.28,11,0,4,0,0,0,0,2.69,2,93.89,2,0,2.4,25.4,0,1
1281,18,1,3,2,18.72,2,1,3,1,0,0,0,2.59,2,98.89,2,1,3.8,15.74,0,1
1282,18,0,1,2,16.96,19,1,1,0,0,1,1,2.9,2,89.44,2,2,2.6,23.43,0,1
1283,16,0,0,4,18.41,13,0,4,1,1,0,1,2.2,3,92.78,2,3,2.4,20.61,0,1
1284,17,1,3,3,8.98,15,0,1,1,0,0,1,2.55,2,91.67,1,2,0.6,42.59,0,1
1285,16,0,1,1,10.73,17,1,1,1,0,0,1,1.78,4,90.56,1,2,2.6,33.62,0,0
1286,17,0,2,1,14.84,9,0,1,0,0,1,1,3.7,0,95.0,1,2,0.6,31.22,0,3
1287,15,1,3,2,13.92,22,1,3,0,0,0,0,2.76,2,87.78,1,0,3.8,27.7,0,1
1288,15,0,0,1,17.81,14,0,1,0,0,0,0,1.43,4,92.22,2,0,0.6,39.16,0,0
1289,15,1,0,3,14.33,9,0,3,1,0,0,0,3.12,1,95.0,1,1,1.8,30.36,0,2
1290,18,0,2,1,19.96,0,0,1,1,1,0,0,3.31,1,100.0,2,2,0.6,24.05,0,2
1291,15,0,0,2,6.97,18,0,1,1,0,0,1,2.3,3,90.0,1,2,0.6,46.31,0,1
1292,17,1,0,0,16.66,1,0,2,0,0,0,1,3.88,0,99.44,2,1,1.2,26.72,0,3
1293,15,1,0,2,13.95,12,0,2,1,1,0,0,3.24,1,93.33,1,2,1.2,31.34,0,2
1294,16,0,0,3,13.83,24,0,4,1,1,1,0,2.85,2,86.67,1,3,2.4,26.84,0,1
1295,16,1,2,2,6.52,15,0,4,0,0,1,1,3.13,1,91.67,1,2,2.4,36.03,0,2
1296,18,1,0,4,15.71,7,0,1,0,0,0,0,3.83,0,96.11,2,0,0.6,34.42,0,3
1297,16,0,1,4,18.01,2,1,4,1,0,0,0,2.98,2,98.89,2,1,4.4,12.93,0,1
1298,17,0,1,2,4.37,20,0,3,0,1,1,0,2.24,3,88.89,0,2,1.8,44.64,0,1
1299,15,0,1,0,12.51,18,0,2,1,0,0,0,2.7,2,90.0,1,1,1.2,38.16,0,1
1300,18,1,0,3,7.84,13,1,3,0,1,1,1,2.24,3,92.78,1,3,3.8,27.35,0,1
1301,15,1,2,4,19.79,10,1,4,0,1,1,0,3.67,0,94.44,2,2,4.4,8.03,0,3
1302,15,1,0,3,9.58,28,0,1,1,0,0,1,3.37,1,84.44,1,2,0.6,42.32,0,2
1303,17,1,2,1,4.57,11,0,1,0,0,0,1,2.52,2,93.89,0,1,0.6,49.9,0,1
1304,16,0,3,4,7.64,10,0,2,1,1,0,1,2.16,3,94.44,1,3,1.2,39.04,0,1
1305,16,1,1,1,13.08,27,0,1,1,1,1,0,2.98,2,85.0,1,3,0.6,36.22,0,1
1306,15,0,1,3,1.52,10,1,2,1,1,1,1,3.74,0,94.44,0,4,3.2,31.15,0,3
1307,18,1,1,4,12.07,21,1,3,1,1,0,1,1.74,4,88.33,1,3,3.8,24.87,0,0
1308,16,0,0,1,18.62,20,0,3,0,0,1,0,3.2,1,88.89,2,1,1.8,26.93,0,2
1309,18,0,3,4,17.01,26,1,2,1,0,0,0,3.34,1,85.56,2,1,3.2,23.4,0,2
1310,16,0,3,2,1.35,17,0,2,1,1,0,1,2.81,2,90.56,0,3,1.2,46.64,0,1
1311,18,1,0,4,19.87,29,1,3,1,1,0,0,3.26,1,83.89,2,2,3.8,15.38,0,2
1312,17,0,1,1,13.97,9,1,2,0,1,0,1,3.16,1,95.0,1,2,3.2,21.84,0,2
1313,18,0,3,4,3.25,15,0,3,0,1,0,1,2.68,2,91.67,0,2,1.8,43.97,0,1
1314,17,1,3,1,0.25,7,0,4,1,1,1,0,3.55,0,96.11,0,3,2.4,38.76,0,3
1315,17,0,1,3,3.43,5,0,4,1,1,0,1,3.07,1,97.22,0,3,2.4,35.6,0,2
1316,18,1,1,2,16.76,29,1,3,0,0,1,0,4.0,0,83.89,2,1,3.8,19.92,0,3
1317,17,1,0,2,0.43,30,1,2,1,0,1,0,2.93,2,83.33,0,2,3.2,43.43,0,1
1318,15,0,3,1,4.66,18,0,1,0,0,0,1,2.52,2,90.0,0,1,0.6,51.15,1,1
1319,17,0,0,3,15.15,12,0,3,1,1,0,1,2.67,2,93.33,2,3,1.8,26.04,0,1
1320,16,1,1,1,11.72,14,0,4,1,0,0,1,3.24,1,92.22,1,2,2.4,29.06,0,2
1321,18,0,0,2,15.65,12,1,1,1,0,0,1,2.65,2,93.33,2,2,2.6,24.33,0,1
1322,15,1,0,1,14.92,0,0,0,1,1,1,0,2.67,2,100.0,1,3,0.0,32.18,0,1
1323,18,1,1,4,1.01,20,0,3,0,1,1,1,2.51,2,88.89,0,3,1.8,45.67,0,1
1324,16,1,3,0,17.85,27,0,1,0,1,0,0,1.96,4,85.0,2,1,0.6,37.81,0,0
1325,16,0,0,1,4.54,26,1,1,0,0,0,0,3.34,1,85.56,0,0,2.6,44.21,0,2
1326,16,1,1,1,11.07,1,1,4,1,0,1,1,2.73,2,99.44,1,3,4.4,17.03,0,1
1327,17,0,0,2,12.89,12,0,1,0,0,0,0,2.93,2,93.33,1,0,0.6,41.17,0,1
1328,17,0,0,1,3.37,1,0,1,0,0,0,0,2.29,3,99.44,0,0,0.6,52.53,1,1
1329,18,0,1,2,19.52,24,1,3,1,1,0,1,2.42,3,86.67,2,3,3.8,14.44,0,1
1330,18,0,1,4,9.76,10,1,3,1,0,0,1,3.09,1,94.44,1,2,3.8,24.75,0,2
1331,15,1,0,3,1.15,12,0,2,1,0,0,0,2.58,2,93.33,0,1,1.2,51.49,1,1
1332,15,0,0,2,18.75,30,0,2,1,0,1,0,3.53,0,83.33,2,2,1.2,28.12,0,3
1333,18,1,0,1,11.73,9,0,3,0,1,0,0,3.15,1,95.0,1,1,1.8,33.53,0,2
1334,17,1,0,3,13.98,22,0,2,0,1,0,1,2.94,2,87.78,1,2,1.2,34.0,0,1
1335,16,0,3,1,10.5,21,0,0,1,1,0,0,2.89,2,88.33,1,2,0.0,43.73,0,1
1336,18,1,3,3,16.69,14,0,1,0,1,0,0,2.79,2,92.22,2,1,0.6,34.66,0,1
1337,15,1,0,1,0.66,28,0,3,0,0,0,1,2.04,3,84.44,0,1,1.8,53.84,1,1
1338,17,0,1,2,5.37,0,0,3,1,1,0,0,2.68,2,100.0,1,2,1.8,38.41,0,1
1339,18,1,3,2,9.39,30,0,3,1,1,0,0,2.25,3,83.33,1,2,1.8,40.29,0,1
1340,18,1,0,4,1.53,13,0,3,0,1,1,0,2.94,2,92.78,0,2,1.8,45.08,0,1
1341,17,1,2,1,14.12,9,0,3,0,1,1,1,2.32,3,95.0,1,3,1.8,27.62,0,1
1342,18,1,3,2,7.87,17,0,0,1,0,1,1,2.47,3,90.56,1,3,0.0,44.79,0,1
1343,17,0,0,1,5.45,10,0,4,0,1,1,1,3.56,0,94.44,1,3,2.4,32.82,0,3
1344,16,1,0,3,0.07,6,1,4,0,1,1,0,3.2,1,96.67,0,2,4.4,33.08,0,2
1345,17,1,3,4,14.4,14,0,2,1,0,1,1,3.0,1,92.22,1,3,1.2,29.27,0,2
1346,17,1,1,2,16.68,2,0,2,0,0,1,1,2.92,2,98.89,2,2,1.2,26.78,0,1
1347,17,1,0,2,7.9,1,0,3,0,1,1,0,2.63,2,99.44,1,2,1.8,35.56,0,1
1348,18,0,0,4,11.28,21,1,3,1,1,0,1,3.71,0,88.33,1,3,3.8,20.94,0,3
1349,18,1,1,2,4.55,7,0,2,1,1,1,1,2.9,2,96.11,0,4,1.2,37.97,0,1
1350,17,0,2,2,12.44,30,0,3,1,0,0,1,2.43,3,83.33,1,2,1.8,36.03,0,1
1351,18,1,2,2,0.24,7,0,3,1,0,1,1,2.64,2,96.11,0,3,1.8,43.78,0,1
1352,15,0,3,3,9.77,10,0,3,1,1,1,1,2.61,2,94.44,1,4,1.8,30.03,0,1
1353,15,0,0,1,12.88,15,1,1,1,0,1,1,2.98,2,91.67,1,3,2.6,25.05,0,1
1354,18,0,1,3,18.36,1,0,1,1,0,1,0,3.27,1,99.44,2,2,0.6,26.34,0,2
1355,18,0,1,2,7.63,21,1,3,1,0,0,1,3.17,1,88.33,1,2,3.8,29.35,0,2
1356,17,0,1,1,15.3,27,0,4,0,0,1,1,2.07,3,85.0,2,2,2.4,30.04,0,1
1357,16,1,0,3,11.95,4,1,2,1,0,1,0,3.3,1,97.78,1,2,3.2,23.04,0,2
1358,18,1,3,2,18.54,6,0,3,1,0,1,0,3.52,0,96.67,2,2,1.8,21.01,0,3
1359,15,1,3,1,7.97,19,1,0,1,1,0,0,2.55,2,89.44,1,2,2.0,38.27,0,1
1360,17,0,1,3,6.38,27,0,3,0,1,0,1,3.31,1,85.0,1,2,1.8,40.82,0,2
1361,18,1,1,4,17.74,12,0,4,1,1,0,1,3.64,0,93.33,2,3,2.4,17.65,0,3
1362,15,0,0,4,0.98,1,0,3,1,0,0,0,3.5,0,99.44,0,1,1.8,44.54,0,3
1363,15,0,1,4,2.73,25,1,4,0,1,0,0,2.29,3,86.11,0,1,4.4,38.22,0,1
1364,16,1,2,4,1.65,2,0,3,1,1,0,1,2.1,3,98.89,0,3,1.8,42.39,0,1
1365,17,1,1,0,16.86,8,0,3,1,0,1,1,3.23,1,95.56,2,3,1.8,21.72,0,2
1366,17,0,3,2,0.21,9,0,1,1,0,1,0,1.57,4,95.0,0,2,0.6,54.84,1,0
1367,16,0,1,3,17.23,23,1,1,1,1,1,0,2.7,2,87.22,2,3,2.6,21.87,0,1
1368,16,1,0,2,9.03,12,0,1,1,0,0,1,2.74,2,93.33,1,2,0.6,41.47,0,1
1369,17,1,2,3,0.08,24,0,2,1,0,0,0,2.8,2,86.67,0,1,1.2,54.61,1,1
1370,17,1,0,3,8.03,20,1,2,1,0,0,0,2.89,2,88.89,1,1,3.2,34.58,0,1
1371,18,1,0,2,3.74,12,1,3,1,1,0,1,3.67,0,93.33,0,3,3.8,28.71,0,3
1372,18,0,0,4,12.49,4,0,4,0,1,1,1,2.97,2,97.78,1,3,2.4,24.33,0,1
1373,16,1,1,2,13.59,22,1,3,0,1,0,0,2.52,2,87.78,1,1,3.8,26.22,0,1
1374,18,1,2,2,9.75,6,0,2,0,0,0,1,4.0,0,96.67,1,1,1.2,36.02,0,3
1375,15,1,1,4,0.81,16,0,4,1,1,0,1,2.75,2,91.11,0,3,2.4,41.81,0,1
1376,18,0,2,2,13.12,27,1,2,1,1,1,0,2.92,2,85.0,1,3,3.2,24.5,0,1
1377,18,0,1,1,16.84,14,1,3,1,0,0,0,2.86,2,92.22,2,1,3.8,19.75,0,1
1378,15,0,0,2,14.41,29,0,4,1,1,1,1,2.44,3,83.89,1,4,2.4,25.62,0,1
1379,16,0,2,3,16.6,4,0,4,1,0,1,0,3.27,1,97.78,2,2,2.4,20.94,0,2
1380,15,1,0,3,4.01,23,0,2,1,0,1,1,3.12,1,87.22,0,3,1.2,43.71,0,2
1381,18,0,0,3,17.78,6,1,3,0,0,0,0,3.26,1,96.67,2,0,3.8,18.52,0,2
1382,16,1,1,3,6.44,26,1,3,1,0,0,1,1.56,4,85.56,1,2,3.8,35.83,0,0
1383,18,1,0,1,0.27,1,0,2,1,1,0,1,2.21,3,99.44,0,3,1.2,46.38,0,1
1384,15,1,0,4,16.87,29,1,2,1,1,0,1,3.96,0,83.89,2,3,3.2,17.61,0,3
1385,15,1,1,4,18.84,23,0,2,1,0,1,1,1.75,4,87.22,2,3,1.2,28.59,0,0
1386,18,0,1,1,13.11,17,1,2,1,0,1,0,2.58,2,90.56,1,2,3.2,25.92,0,1
1387,17,0,1,1,4.63,9,0,3,0,0,0,0,2.96,2,95.0,0,0,1.8,45.38,0,1
1388,17,0,3,4,5.03,0,0,2,0,1,0,1,3.26,1,100.0,1,2,1.2,40.11,0,2
1389,15,1,1,4,9.33,26,0,3,1,1,1,0,3.04,1,85.56,1,3,1.8,35.11,0,2
1390,15,1,3,4,17.96,26,1,3,0,1,1,0,3.59,0,85.56,2,2,3.8,16.36,0,3
1391,17,1,0,4,2.99,13,0,4,0,1,1,0,2.8,2,92.78,0,2,2.4,40.88,0,1
1392,17,1,1,2,16.52,26,0,2,0,1,0,1,2.27,3,85.56,2,2,1.2,33.27,0,1
1393,18,1,3,3,5.83,18,1,4,0,0,1,1,2.89,2,90.0,1,2,4.4,28.99,0,1
1394,18,0,1,2,16.17,15,0,4,1,1,0,1,3.73,0,91.67,2,3,2.4,19.97,0,3
1395,17,1,2,1,18.41,18,0,3,1,1,0,1,2.18,3,90.0,2,3,1.8,24.36,0,1
1396,18,0,0,3,8.55,5,0,3,1,1,0,1,2.85,2,97.22,1,3,1.8,32.48,0,1
1397,18,1,0,2,7.3,11,1,2,1,1,1,0,2.98,2,93.89,1,3,3.2,28.52,0,1
1398,16,1,1,3,16.04,2,0,4,0,1,0,0,3.01,1,98.89,2,1,2.4,24.4,0,2
1399,18,0,0,2,10.59,6,0,3,0,1,0,0,2.75,2,96.67,1,1,1.8,35.37,0,1
1400,15,0,3,2,13.69,23,0,2,1,1,1,1,3.01,1,87.22,1,4,1.2,29.38,0,2
1401,18,1,0,1,12.46,2,1,2,1,0,1,0,3.24,1,98.89,1,2,3.2,22.17,0,2
1402,18,1,3,1,3.06,24,0,3,0,0,0,1,2.95,2,86.67,0,1,1.8,47.78,0,1
1403,17,1,3,1,16.9,16,0,2,1,1,1,1,3.23,1,91.11,2,4,1.2,23.46,0,2
1404,15,1,0,1,3.92,14,0,3,0,0,0,0,3.16,1,92.22,0,0,1.8,46.74,0,2
1405,18,0,0,4,18.65,18,0,2,0,1,0,0,2.72,2,90.0,2,1,1.2,30.43,0,1
1406,18,1,3,1,5.01,27,0,3,0,0,1,1,3.8,0,85.0,1,2,1.8,41.31,0,3
1407,16,0,3,1,14.68,18,1,3,1,0,0,0,2.18,3,90.0,1,1,3.8,24.93,0,1
1408,18,1,1,2,5.69,22,0,4,1,1,1,1,3.18,1,87.78,1,4,2.4,33.31,0,2
1409,18,0,0,3,6.36,10,1,3,0,1,0,0,2.53,2,94.44,1,1,3.8,32.9,0,1
1410,16,0,1,1,6.2,26,1,3,1,0,1,1,1.9,4,85.56,1,3,3.8,32.78,0,0
1411,17,1,2,3,14.96,20,0,4,1,1,1,0,3.9,0,88.89,1,3,2.4,22.03,0,3
1412,18,0,0,3,11.14,19,0,3,1,1,0,0,2.7,2,89.44,1,2,1.8,34.84,0,1
1413,16,1,2,1,17.66,1,1,3,0,0,0,0,2.71,2,99.44,2,0,3.8,19.07,0,1
1414,15,0,0,1,6.15,6,1,2,0,0,1,0,2.73,2,96.67,1,1,3.2,34.61,0,1
1415,17,1,0,4,13.84,18,0,3,0,1,0,0,2.66,2,90.0,1,1,1.8,33.87,0,1
1416,15,0,0,3,15.06,6,0,2,1,0,0,0,3.02,1,96.67,2,1,1.2,31.84,0,2
1417,15,1,0,3,3.03,9,0,4,1,1,1,1,2.81,2,95.0,0,4,2.4,35.03,0,1
1418,16,1,0,1,8.01,11,0,2,0,0,0,0,2.04,3,93.89,1,0,1.2,46.57,0,1
1419,18,0,1,2,9.66,22,0,1,1,0,0,1,2.63,2,87.78,1,2,0.6,42.9,0,1
1420,16,0,0,2,7.11,26,1,1,1,1,1,1,2.66,2,85.56,1,4,2.6,32.7,0,1
1421,16,0,0,1,6.44,17,0,1,1,1,1,0,3.39,1,90.56,1,3,0.6,41.55,0,2
1422,16,0,0,2,13.73,22,1,2,1,0,1,0,3.65,0,87.78,1,2,3.2,23.44,0,3
1423,16,1,3,3,4.32,5,1,2,1,1,1,0,3.05,1,97.22,0,3,3.2,30.9,0,2
1424,17,0,1,2,14.19,25,0,4,1,0,0,1,3.12,1,86.11,1,2,2.4,28.41,0,2
1425,18,1,1,3,18.7,19,1,2,0,0,1,1,2.63,2,89.44,2,2,3.2,19.2,0,1
1426,15,0,1,3,11.3,26,0,2,0,1,1,1,3.05,1,85.56,1,3,1.2,35.35,0,2
1427,15,1,3,2,12.23,20,0,3,1,1,0,0,4.0,0,88.89,1,2,1.8,30.42,0,3
1428,18,1,0,3,1.38,27,0,1,1,1,1,1,1.84,4,85.0,0,4,0.6,51.2,1,0
1429,15,1,2,1,17.29,7,0,4,1,1,0,1,2.94,2,96.11,2,3,2.4,18.99,0,1
1430,18,1,2,3,5.71,4,0,2,1,0,1,0,3.05,1,97.78,1,2,1.2,40.56,0,2
1431,15,0,1,1,12.3,2,1,3,1,1,1,0,3.37,1,98.89,1,3,3.8,16.82,0,2
1432,16,0,0,1,19.58,1,1,1,1,0,0,1,3.36,1,99.44,2,2,2.6,15.5,0,2
1433,15,1,2,3,11.91,21,0,1,1,0,0,1,2.38,3,88.33,1,2,0.6,40.52,0,1
1434,18,0,0,2,14.49,5,1,3,0,1,0,1,2.6,2,97.22,1,2,3.8,19.09,0,1
1435,18,0,1,4,8.91,6,0,2,1,1,0,1,2.62,2,96.67,1,3,1.2,35.52,0,1
1436,18,1,2,2,1.21,7,0,4,1,1,0,1,3.3,1,96.11,0,3,2.4,38.19,0,2
1437,18,0,0,1,15.95,3,0,2,1,1,1,1,4.0,0,98.33,2,4,1.2,20.19,0,3
1438,18,0,2,2,0.7,11,0,3,1,0,1,0,2.98,2,93.89,0,2,1.8,45.63,0,1
1439,17,0,0,2,14.01,23,0,4,1,0,1,1,2.77,2,87.22,1,3,2.4,26.63,0,1
1440,17,1,2,2,0.46,11,0,2,0,1,0,0,3.02,1,93.89,0,1,1.2,51.06,1,2
1441,15,0,1,3,17.25,16,0,3,0,1,0,0,2.39,3,91.11,2,1,1.8,29.89,0,1
1442,18,1,0,3,3.15,21,0,0,1,0,0,1,2.41,3,88.33,0,2,0.0,54.12,1,1
1443,15,0,0,4,10.29,21,1,3,1,1,0,1,2.76,2,88.33,1,3,3.8,24.55,0,1
1444,18,0,3,4,11.94,18,1,3,1,1,0,1,3.01,1,90.0,1,3,3.8,21.28,0,2
1445,18,0,0,1,9.15,8,1,2,1,1,1,0,2.74,2,95.56,1,3,3.2,26.22,0,1
1446,17,1,0,3,6.82,11,0,1,0,1,1,1,2.23,3,93.89,1,3,0.6,42.81,0,1
1447,17,1,0,2,9.36,27,1,3,0,1,1,0,3.66,0,85.0,1,2,3.8,27.13,0,3
1448,16,0,1,3,6.23,20,1,4,1,0,0,0,2.64,2,88.89,1,1,4.4,32.0,0,1
1449,17,1,1,2,8.76,30,1,4,1,0,1,0,2.51,2,83.33,1,2,4.4,28.61,0,1
1450,16,0,0,4,7.18,16,0,3,1,1,0,0,2.86,2,91.11,1,2,1.8,38.8,0,1
1451,16,1,0,3,11.32,22,0,2,1,0,0,0,2.84,2,87.78,1,1,1.2,40.07,0,1
1452,16,1,0,4,4.76,9,0,4,1,0,1,1,3.85,0,95.0,0,3,2.4,32.77,0,3
1453,16,0,0,3,19.77,30,0,4,1,1,0,0,3.08,1,83.33,2,2,2.4,22.51,0,2
1454,16,0,1,4,10.02,29,0,2,0,0,0,0,2.89,2,83.89,1,0,1.2,45.43,0,1
1455,15,0,2,3,3.88,18,1,1,0,1,0,1,1.8,4,90.0,0,2,2.6,42.33,0,0
1456,17,0,0,2,9.54,25,1,4,0,0,0,1,3.05,1,86.11,1,1,4.4,27.81,0,2
1457,16,1,0,1,17.33,25,0,4,0,0,0,0,2.49,3,86.11,2,0,2.4,31.06,0,1
1458,18,1,0,2,0.44,10,0,1,0,1,1,0,2.2,3,94.44,0,2,0.6,53.17,1,1
1459,17,1,3,0,13.59,19,0,4,1,1,1,0,2.3,3,89.44,1,3,2.4,27.55,0,1
1460,17,0,3,2,10.96,21,0,2,0,0,1,1,2.56,2,88.33,1,2,1.2,38.53,0,1
1461,16,0,2,2,3.39,23,0,4,0,0,0,0,2.79,2,87.22,0,0,2.4,47.35,0,1
1462,15,1,0,2,16.35,12,1,2,1,1,1,1,3.42,1,93.33,2,4,3.2,13.8,0,2
1463,16,0,0,4,7.38,3,0,2,0,1,1,0,3.13,1,98.33,1,2,1.2,38.08,0,2
1464,15,1,0,4,5.88,14,1,2,0,1,0,1,2.65,2,92.22,1,2,3.2,34.2,0,1
1465,18,1,0,1,16.56,11,1,4,1,1,0,1,2.94,2,93.89,2,3,4.4,11.59,0,1
1466,17,1,1,2,12.77,24,1,2,0,0,0,0,2.61,2,86.67,1,0,3.2,32.63,0,1
1467,18,1,2,2,17.97,23,0,3,0,1,1,0,2.99,2,87.22,2,2,1.8,26.35,0,1
1468,15,1,3,2,12.6,25,0,1,0,0,1,1,1.84,4,86.11,1,2,0.6,41.78,0,0
1469,15,0,2,3,14.82,9,0,3,1,1,1,1,3.07,1,95.0,1,4,1.8,22.37,0,2
1470,18,0,0,2,16.73,21,0,2,1,0,0,0,2.66,2,88.33,2,1,1.2,33.57,0,1
1471,15,0,2,2,1.09,6,0,0,0,1,0,0,2.73,2,96.67,0,1,0.0,55.48,1,1
1472,18,1,0,4,15.52,23,1,2,1,0,0,0,4.0,0,87.22,2,1,3.2,23.03,0,3
1473,17,1,0,3,12.27,1,1,1,0,0,0,0,3.16,1,99.44,1,0,2.6,30.14,0,2
1474,18,1,2,1,1.39,20,1,3,1,0,0,1,2.68,2,88.89,0,2,3.8,38.18,0,1
1475,17,1,0,3,10.17,28,0,2,1,0,1,1,2.99,2,84.44,1,3,1.2,37.3,0,1
1476,18,0,1,2,1.65,6,0,1,0,0,0,0,2.52,2,96.67,0,0,0.6,55.08,1,1
1477,15,0,0,1,14.72,7,0,2,1,1,0,1,3.24,1,96.11,1,3,1.2,26.91,0,2
1478,18,1,2,1,10.93,20,0,2,1,1,0,0,3.34,1,88.89,1,2,1.2,36.42,0,2
1479,15,1,2,2,19.07,18,1,0,1,1,1,0,2.86,2,90.0,2,3,2.0,20.92,0,1
1480,18,1,0,2,3.66,30,0,2,1,1,1,0,3.18,1,83.33,0,3,1.2,45.35,0,2
1481,18,0,2,1,12.12,5,0,3,1,0,1,0,3.14,1,97.22,1,2,1.8,29.79,0,2
1482,16,0,0,3,4.23,20,1,2,1,1,0,0,3.17,1,88.89,0,2,3.2,36.13,0,2
1483,15,0,1,3,12.28,7,0,3,1,1,0,0,3.63,0,96.11,1,2,1.8,28.75,0,3
1484,16,1,2,1,14.45,24,1,2,1,0,0,1,3.52,0,86.67,1,2,3.2,23.26,0,3
1485,15,1,2,0,14.45,24,0,1,1,1,1,0,3.18,1,86.67,1,3,0.6,33.43,0,2
1486,16,0,3,3,16.3,27,1,3,1,0,0,0,3.7,0,85.0,2,1,3.8,20.85,0,3
1487,17,1,0,0,17.07,27,0,4,1,0,1,1,2.94,2,85.0,2,3,2.4,23.15,0,1
1488,18,0,2,4,1.55,21,0,2,1,0,1,1,2.26,3,88.33,0,3,1.2,48.54,0,1
1489,15,1,1,3,6.87,30,0,2,0,1,0,0,2.55,2,83.33,1,1,1.2,47.92,0,1
1490,15,0,3,2,13.74,19,1,2,0,1,0,0,2.41,3,89.44,1,1,3.2,28.45,0,1
1491,18,1,0,1,9.97,3,1,4,1,1,1,0,3.11,1,98.33,1,3,4.4,17.85,0,2
1492,15,0,2,0,3.81,24,0,3,1,0,0,0,2.15,3,86.67,0,1,1.8,48.85,0,1
1493,15,0,1,1,11.05,19,1,4,1,0,0,0,2.24,3,89.44,1,1,4.4,26.78,0,1
1494,16,0,0,1,8.15,23,1,2,1,1,1,0,3.21,1,87.22,1,3,3.2,29.22,0,2
1495,15,0,1,3,7.8,8,0,3,1,0,1,0,3.65,0,95.56,1,2,1.8,34.5,0,3
1496,17,0,0,1,16.2,4,1,3,0,0,1,1,2.95,2,97.78,2,2,3.8,15.88,0,1
1497,17,0,1,2,8.15,28,0,3,0,0,0,0,2.88,2,84.44,1,0,1.8,44.88,0,1
1498,18,1,3,2,0.53,5,0,2,1,0,1,1,4.0,0,97.22,0,3,1.2,42.36,0,3
1499,15,1,1,1,1.16,18,0,3,1,1,0,0,3.15,1,90.0,0,2,1.8,45.99,0,2
1500,18,1,1,0,17.12,11,0,3,1,1,0,0,2.51,2,93.89,2,2,1.8,26.28,0,1
1501,17,0,1,0,19.21,4,0,4,1,0,1,1,3.74,0,97.78,2,3,2.4,14.01,0,3
